Id,SalePrice
1461,132769.13607
1462,148458.12559
1463,197532.73681
1464,198296.34845
1465,199043.17661
1466,178281.92395
1467,171178.84998
1468,163925.50689
1469,187740.71675
1470,130106.55387
1471,176108.94418
1472,102547.31072
1473,101893.09199
1474,140208.47619
1475,109806.99696
1476,370965.32809
1477,243777.6512
1478,299008.29347
1479,313700.9996
1480,562853.66928
1481,338649.81428
1482,212933.25798
1483,180966.25318
1484,168473.11792
1485,179321
1486,179321
1487,179321
1488,213087.52409
1489,196896.0174
1490,250325.58286
1491,186894.10308
1492,92451.401939
1493,179321
1494,279997.7458
1495,275966.5926
1496,179321
1497,189428.06604
1498,188420.16917
1499,167920.96853
1500,165516.69973
1501,181184.95832
1502,153052.13577
1503,227793.46233
1504,241730.69085
1505,231332.6673
1506,198359.62425
1507,272118.84733
1508,208009.86534
1509,153710.7111
1510,148626.07729
1511,169430.31825
1512,181424.93675
1513,145106.3659
1514,179321
1515,179321
1516,179321
1517,178064.91157
1518,134083.50913
1519,208967.18759
1520,131835.128
1521,141269.85093
1522,175722.63098
1523,123720.93731
1524,118727.63679
1525,120891.06591
1526,109388.23605
1527,117583.35547
1528,179321
1529,141869.94834
1530,179321
1531,179321
1532,179321
1533,150479.67098
1534,118769.19218
1535,179321
1536,179321
1537,73432.160517
1538,124924.76741
1539,159269.12537
1540,179321
1541,179321
1542,179321
1543,181414.79517
1544,83376.769147
1545,112930.76573
1546,128790.88019
1547,179321
1548,133035.50514
1549,119851.39475
1550,145966.96941
1551,179321
1552,154145.1364
1553,179321
1554,121026.53927
1555,171609.79317
1556,179321
1557,179321
1558,102002.92674
1559,179321
1560,179321
1561,179321
1562,134248.82537
1563,127343.53072
1564,149654.16108
1565,159492.92624
1566,224537.81542
1567,87305.537475
1568,179321
1569,153527.02668
1570,129079.54201
1571,110102.21637
1572,135467.48259
1573,241913.3115
1574,179321
1575,239740.72415
1576,179321
1577,191590.13277
1578,132643.80705
1579,152419.75928
1580,189832.19298
1581,150350.02874
1582,123608.97925
1583,274811.38189
1584,224507.62562
1585,138628.71855
1586,179321
1587,109800.81731
1588,179321
1589,90210.093362
1590,123554.79009
1591,179321
1592,179321
1593,120601.48482
1594,179321
1595,179321
1596,236339.85276
1597,203263.77335
1598,179321
1599,165006.46146
1600,161360.13976
1601,90530.746018
1602,139269.73337
1603,58322.153231
1604,179321
1605,224080.98432
1606,153178.02438
1607,168551.13543
1608,222896.776
1609,177954.22041
1610,179321
1611,152558.62997
1612,186039.27618
1613,180167.43192
1614,106412.19745
1615,179321
1616,179321
1617,89907.164885
1618,138369.40629
1619,140913.79093
1620,179321
1621,147456.21125
1622,154531.72259
1623,249277.76232
1624,223352.89425
1625,114090.21089
1626,165571.19643
1627,195053.86031
1628,179321
1629,179321
1630,179321
1631,227818.8092
1632,237257.30503
1633,179321
1634,193659.8845
1635,176804.6073
1636,156999.53128
1637,212188.31309
1638,189209.12054
1639,183587.91751
1640,179321
1641,186908.67102
1642,258198.89988
1643,232030.64504
1644,247390.8746
1645,179321
1646,151838.44619
1647,155766.99817
1648,135588.58662
1649,138057.81027
1650,116599.09114
1651,128455.45617
1652,99969.183743
1653,99875.100377
1654,151410.03031
1655,127485.55577
1656,145904.63921
1657,155630.66885
1658,159398.95524
1659,119520.32402
1660,171938.22401
1661,179321
1662,409376.55593
1663,384014.39681
1664,623418.54473
1665,310509.18938
1666,314617.70124
1667,179321
1668,373764.65704
1669,292740.25865
1670,337378.80354
1671,265846.75233
1672,427244.4418
1673,179321
1674,242578.27622
1675,205723.33923
1676,202855.94235
1677,212579.51923
1678,491940.97016
1679,406264.09114
1680,323254.78394
1681,235433.46525
1682,309588.43051
1683,192739.55457
1684,172842.99598
1685,176534.24968
1686,175487.76915
1687,179321
1688,179321
1689,192336.75776
1690,188874.22063
1691,179227.56878
1692,179321
1693,179321
1694,183004.06128
1695,179321
1696,179321
1697,179321
1698,179321
1699,179321
1700,262645.22062
1701,270832.31495
1702,239388.88104
1703,221632.56509
1704,259582.32721
1705,235034.68353
1706,433333.80937
1707,179321
1708,205918.76605
1709,251276.18985
1710,234950.8128
1711,272062.47991
1712,259105.27978
1713,280248.98619
1714,234883.29613
1715,212300.31964
1716,172448.37626
1717,173920.47761
1718,179321
1719,179321
1720,196893.13053
1721,149030.57155
1722,179321
1723,152039.37006
1724,199809.50033
1725,179321
1726,197645.50743
1727,154746.56537
1728,162749.99628
1729,179321
1730,137417.52652
1731,119429.43966
1732,132112.84295
1733,119235.47324
1734,133594.01469
1735,117865.16806
1736,108186.15144
1737,179321
1738,241211.60406
1739,179321
1740,240364.60954
1741,206982.21641
1742,178454.38487
1743,172816.59018
1744,400096.56447
1745,226125.72972
1746,194523.29432
1747,179321
1748,236075.7097
1749,156452.32023
1750,125352.1024
1751,252255.73744
1752,121767.58936
1753,159556.71445
1754,195677.95088
1755,176036.51458
1756,122185.75895
1757,119843.16281
1758,156338.93593
1759,179321
1760,167828.07136
1761,144118.9052
1762,191295.45526
1763,179321
1764,128031.42148
1765,184178.13966
1766,188235.24154
1767,205844.65329
1768,136483.81134
1769,155806.96821
1770,136415.98018
1771,120202.35475
1772,146354.43931
1773,134658.93704
1774,152781.8421
1775,179321
1776,179321
1777,105610.97749
1778,141715.92743
1779,136694.0653
1780,179321
1781,129742.91972
1782,103341.91577
1783,152291.29284
1784,119769.87945
1785,127784.53785
1786,179321
1787,179321
1788,179321
1789,93068.387521
1790,100605.42146
1791,179321
1792,157843.02426
1793,179321
1794,141215.53115
1795,136265.5842
1796,179321
1797,179321
1798,121001.40421
1799,104190.89654
1800,127254.78783
1801,179321
1802,179321
1803,154802.39936
1804,125673.96899
1805,128618.18246
1806,113576.84229
1807,106508.42642
1808,108593.3357
1809,179321
1810,141813.67055
1811,179321
1812,179321
1813,141722.30154
1814,114651.90345
1815,73067.91002
1816,97236.162181
1817,126775.38159
1818,179321
1819,142562.12814
1820,179321
1821,105992.367
1822,145122.37151
1823,179321
1824,179321
1825,149565.36912
1826,125015.48051
1827,115644.06592
1828,127488.80635
1829,118377.97456
1830,128400.07223
1831,179321
1832,179321
1833,142796.09233
1834,136235.18838
1835,179321
1836,121715.57568
1837,179321
1838,179321
1839,179321
1840,179321
1841,122965.66769
1842,90970.071129
1843,131424.81759
1844,179321
1845,147732.04343
1846,156789.78116
1847,182012.51213
1848,179321
1849,179321
1850,117862.43365
1851,142215.62951
1852,130974.66041
1853,133046.29009
1854,156512.7329
1855,179321
1856,228969.64271
1857,134522.10749
1858,144492.64009
1859,120228.02582
1860,138484.95578
1861,117862.16959
1862,179321
1863,179321
1864,179321
1865,349483.99307
1866,327887.06095
1867,213231.8304
1868,274860.74967
1869,198529.05504
1870,204724.94813
1871,264539.20072
1872,174338.44015
1873,179321
1874,146543.32724
1875,192374.69556
1876,205620.1988
1877,200934.59278
1878,212206.67876
1879,179321
1880,123225.26009
1881,254521.20163
1882,179321
1883,179321
1884,206047.62335
1885,215814.81799
1886,280347.47859
1887,202550.44206
1888,245092.06161
1889,179321
1890,179321
1891,179321
1892,106352.39167
1893,179321
1894,179321
1895,179321
1896,122052.86538
1897,179321
1898,112680.72582
1899,167700.02177
1900,137804.56166
1901,179321
1902,187221.50445
1903,205888.76665
1904,152116.78942
1905,204519.9481
1906,179321
1907,179321
1908,109581.79994
1909,135663.83839
1910,119367.75511
1911,179321
1912,179321
1913,143064.07727
1914,50374.962358
1915,344377.15595
1916,179321
1917,179321
1918,137687.69153
1919,168690.27359
1920,170361.52866
1921,391514.08321
1922,318074.77497
1923,179321
1924,179321
1925,200341.46795
1926,394896.12814
1927,133160.53727
1928,168352.7506
1929,118970.8483
1930,147479.68775
1931,147402.55228
1932,145881.98943
1933,238790.09153
1934,181275.52441
1935,179321
1936,204578.83223
1937,191370.64418
1938,181521.06353
1939,179321
1940,192379.25213
1941,170314.58546
1942,180645.33005
1943,225043.52401
1944,179321
1945,179321
1946,179321
1947,305641.77934
1948,177584.66131
1949,250122.29827
1950,170196.55614
1951,179321
1952,203550.55568
1953,159250.47072
1954,179321
1955,129354.12031
1956,179321
1957,155673.80075
1958,284462.27054
1959,136967.02373
1960,123951.53248
1961,130770.07763
1962,98496.806536
1963,105241.27862
1964,110656.38731
1965,146784.07385
1966,133307.43725
1967,284769.35742
1968,442774.34954
1969,380149.21573
1970,179321
1971,179321
1972,179321
1973,179321
1974,179321
1975,390326.72606
1976,255314.50258
1977,352786.08905
1978,179321
1979,315360.17042
1980,209718.33615
1981,323726.41985
1982,203700.56055
1983,202730.01562
1984,179321
1985,222398.00122
1986,198752.17203
1987,192043.77694
1988,176896.11731
1989,179321
1990,179321
1991,217159.36673
1992,216968.4941
1993,179321
1994,179321
1995,179321
1996,243176.38484
1997,179321
1998,294130.50558
1999,179321
2000,179321
2001,273799.21139
2002,226243.61666
2003,179321
2004,272090.93862
2005,179321
2006,221034.4104
2007,238503.95094
2008,216288.84147
2009,210330.54073
2010,181824.50807
2011,179321
2012,167033.80886
2013,187109.44058
2014,194523.96644
2015,179321
2016,197656.08741
2017,196718.92052
2018,125616.06336
2019,129591.60842
2020,86179.641821
2021,112590.56728
2022,195916.57423
2023,163654.2106
2024,305938.42458
2025,358854.21416
2026,187151.15299
2027,169784.06832
2028,156253.6046
2029,173080.80999
2030,250118.02045
2031,206660.5274
2032,236294.57659
2033,236445.50058
2034,167011.85703
2035,220189.42051
2036,184762.06197
2037,203409.62292
2038,320392.85097
2039,179321
2040,179321
2041,312291.42325
2042,179321
2043,176486.10017
2044,185021.71193
2045,179321
2046,153045.72866
2047,140878.74469
2048,142748.30962
2049,144060.50046
2050,165318.58735
2051,110349.66351
2052,125526.81937
2053,150845.46618
2054,179321
2055,140069.99075
2056,145161.65581
2057,179321
2058,211698.55204
2059,142001.60809
2060,173973.2024
2061,167189.09406
2062,132045.19909
2063,120898.27902
2064,135397.70463
2065,92955.519753
2066,172150.20196
2067,179321
2068,151160.64435
2069,84178.7901
2070,107144.72672
2071,110302.46597
2072,150256.39644
2073,127309.30212
2074,219259.77287
2075,179321
2076,110831.48157
2077,142202.60965
2078,121419.50515
2079,179321
2080,107498.87062
2081,126101.80869
2082,179321
2083,152841.53183
2084,107105.9821
2085,125662.07905
2086,179321
2087,179321
2088,98591.801014
2089,95382.975814
2090,120819.04435
2091,179321
2092,119308.38676
2093,179321
2094,179321
2095,153503.37326
2096,79649.238402
2097,179321
2098,147591.62305
2099,65981.48274
2100,179321
2101,106109.69073
2102,179321
2103,108345.18817
2104,137144.28282
2105,179321
2106,179321
2107,199426.62488
2108,116827.73743
2109,121547.68239
2110,131965.34274
2111,179321
2112,153190.96606
2113,129222.59338
2114,179321
2115,168542.14226
2116,114653.15416
2117,159800.40767
2118,133635.49915
2119,113597.17834
2120,179321
2121,179321
2122,127832.01606
2123,179321
2124,179321
2125,179321
2126,172512.2067
2127,179321
2128,117270.85502
2129,83004.015705
2130,129450.9167
2131,179321
2132,97985.39941
2133,118418.49969
2134,113290.69362
2135,97861.239774
2136,179321
2137,100598.82677
2138,121504.67389
2139,144103.99511
2140,133173.70006
2141,179321
2142,136780.13469
2143,179321
2144,179321
2145,135040.14715
2146,160123.61471
2147,179321
2148,179321
2149,129940.00375
2150,179321
2151,104947.25032
2152,179321
2153,171361.3435
2154,179321
2155,120241.48342
2156,179321
2157,220330.63836
2158,179321
2159,206303.08412
2160,179321
2161,229132.01421
2162,439862.70556
2163,322869.1093
2164,236232.01557
2165,179321
2166,153003.3356
2167,215502.50946
2168,203311.22766
2169,196826.60107
2170,258258.20925
2171,159037.9968
2172,131055.57905
2173,179321
2174,229504.03646
2175,179321
2176,179321
2177,179321
2178,196273.83131
2179,138993.75009
2180,195208.66005
2181,202602.0286
2182,231359.62758
2183,195848.8532
2184,120186.32737
2185,179321
2186,127592.21707
2187,179321
2188,145844.87687
2189,342121.5517
2190,179321
2191,179321
2192,179321
2193,179321
2194,179321
2195,76063.796756
2196,179321
2197,126551.39104
2198,139682.39647
2199,138144.06334
2200,154722.75696
2201,156162.31747
2202,185187.42994
2203,172382.15757
2204,179321
2205,146745.44832
2206,141020.53332
2207,186467.71872
2208,249745.73582
2209,179321
2210,179321
2211,116066.93565
2212,122226.8339
2213,179321
2214,133346.31747
2215,110912.05777
2216,169664.87797
2217,179321
2218,62562.663693
2219,61576.804003
2220,179321
2221,347088.58367
2222,328040.93189
2223,281861.23671
2224,205109.40826
2225,117932.88887
2226,202135.51912
2227,184811.53296
2228,266583.77611
2229,248188.50007
2230,179321
2231,216567.4377
2232,187255.28293
2233,191327.56889
2234,225312.75306
2235,231043.91662
2236,255056.2918
2237,300996.78341
2238,173357.4317
2239,179321
2240,150172.57073
2241,166148.37315
2242,108205.61116
2243,110968.71307
2244,179321
2245,179321
2246,139085.08318
2247,179321
2248,125795.73322
2249,129161.34216
2250,130088.19055
2251,179321
2252,173605.31734
2253,179321
2254,179321
2255,180622.30254
2256,171033.54465
2257,223486.66791
2258,154199.51923
2259,179321
2260,124991.78794
2261,197451.2781
2262,217969.97425
2263,179321
2264,179321
2265,154897.10603
2266,308654.27677
2267,416821.82869
2268,529983.50149
2269,154399.65968
2270,183111.4987
2271,206865.17263
2272,182322.28084
2273,154269.21718
2274,187017.52752
2275,170167.69346
2276,179321
2277,175687.76963
2278,179321
2279,157081.85369
2280,179321
2281,176356.4486
2282,184577.25965
2283,105785.35454
2284,120807.53915
2285,131230.53825
2286,124571.76462
2287,362941.66707
2288,275758.48126
2289,364120.43293
2290,504524.96362
2291,179321
2292,418841.42928
2293,516049.93963
2294,179321
2295,179321
2296,292028.58493
2297,179321
2298,367234.36258
2299,179321
2300,338281.35253
2301,317887.07935
2302,251001.87987
2303,243645.03432
2304,179321
2305,201821.91354
2306,195562.84294
2307,204840.205
2308,255977.86719
2309,267006.07446
2310,208604.53184
2311,208210.20972
2312,179321
2313,176762.96321
2314,179321
2315,182803.50448
2316,179321
2317,202710.70373
2318,187819.28322
2319,181204.3893
2320,173713.19591
2321,223870.34174
2322,181325.3723
2323,186290.56193
2324,179321
2325,206550.5975
2326,179321
2327,179321
2328,179321
2329,196102.38641
2330,188431.84047
2331,340007.95582
2332,410116.27874
2333,316662.48061
2334,179321
2335,273347.25935
2336,311873.23716
2337,186140.53765
2338,236531.25839
2339,208743.66341
2340,363111.36881
2341,179321
2342,213737.80391
2343,228485.53529
2344,204355.87874
2345,179321
2346,215200.53403
2347,200121.88095
2348,240656.414
2349,188706.3321
2350,179321
2351,270699.30722
2352,242705.15355
2353,179321
2354,179321
2355,179321
2356,154057.15021
2357,185381.77164
2358,206169.50662
2359,133538.99594
2360,119254.01622
2361,136535.37515
2362,322990.4575
2363,179321
2364,179321
2365,197742.63264
2366,191130.57858
2367,225899.05281
2368,219100.74669
2369,179321
2370,169218.43755
2371,173927.04949
2372,196205.75634
2373,274499.01916
2374,349930.67904
2375,230941.35171
2376,320889.12414
2377,352532.71211
2378,150534.03976
2379,200001.40898
2380,142534.94352
2381,177561.66922
2382,192174.59456
2383,193777.24848
2384,234569.09708
2385,147377.87403
2386,130406.71665
2387,133370.06961
2388,179321
2389,179321
2390,179321
2391,179321
2392,112147.25779
2393,169894.21615
2394,150890.14168
2395,212197.48308
2396,147179.03443
2397,208344.75286
2398,131684.87018
2399,179321
2400,179321
2401,179321
2402,141307.0494
2403,144561.62558
2404,179321
2405,158743.78016
2406,133155.92513
2407,115919.00696
2408,129643.61886
2409,121046.94958
2410,163014.79746
2411,116138.29733
2412,158407.97279
2413,134867.0522
2414,173163.0178
2415,137606.36371
2416,121467.19832
2417,129478.19881
2418,130579.15647
2419,140718.66815
2420,121862.09244
2421,179321
2422,179321
2423,179321
2424,148098.66377
2425,179321
2426,119966.56283
2427,179321
2428,179321
2429,112293.69227
2430,126135.34135
2431,179321
2432,141460.52549
2433,144550.35236
2434,131439.57218
2435,145860.17273
2436,104551.19339
2437,113525.46598
2438,123519.67944
2439,179321
2440,121454.53
2441,179321
2442,104646.29925
2443,121268.66841
2444,123014.49796
2445,90031.879304
2446,179321
2447,137013.14679
2448,123291.62689
2449,110246.26328
2450,144879.96691
2451,115857.35678
2452,178452.33534
2453,94635.62681
2454,114431.63193
2455,98186.829173
2456,179321
2457,146272.74306
2458,130133.83922
2459,116457.83953
2460,144270.47153
2461,130105.37759
2462,140965.20531
2463,130556.2636
2464,171969.69384
2465,141576.6382
2466,136173.80167
2467,115759.56245
2468,112005.04529
2469,121259.12148
2470,206561.28804
2471,218229.12758
2472,159478.56276
2473,122986.68253
2474,179321
2475,200421.8717
2476,107969.01285
2477,123616.77026
2478,179321
2479,121395.23052
2480,141686.2225
2481,125276.26695
2482,124431.3934
2483,116415.30277
2484,117892.05015
2485,124688.38114
2486,168594.66266
2487,190031.75135
2488,145693.30514
2489,153630.4258
2490,179321
2491,179321
2492,205208.06913
2493,144557.64101
2494,129009.75628
2495,79598.651254
2496,179321
2497,145584.59074
2498,115920.93773
2499,179321
2500,142404.76715
2501,132161.83407
2502,125234.03967
2503,83300.30111
2504,179321
2505,244956.24812
2506,242878.47127
2507,277394.68127
2508,242212.49717
2509,224531.73567
2510,217294.3823
2511,169936.00321
2512,212420.0426
2513,225017.04459
2514,295689.40568
2515,179321
2516,168561.65587
2517,151472.40925
2518,158378.69727
2519,179321
2520,179321
2521,182882.42788
2522,219420.5282
2523,124832.30642
2524,139384.58255
2525,138791.11338
2526,179321
2527,179321
2528,137994.46751
2529,108357.26348
2530,132764.49182
2531,251286.83749
2532,226619.33529
2533,194208.73092
2534,232359.19897
2535,289820.71851
2536,179321
2537,179321
2538,176846.89161
2539,175989.62975
2540,182863.01288
2541,173582.27907
2542,173185.98225
2543,122870.62419
2544,119233.60693
2545,123633.78637
2546,179321
2547,118616.81486
2548,179321
2549,179321
2550,3499886.498
2551,179321
2552,128114.99086
2553,179321
2554,179321
2555,114357.95237
2556,104982.34122
2557,104770.85033
2558,179321
2559,161193.05826
2560,157300.71654
2561,151787.19243
2562,136167.71414
2563,157140.88922
2564,192443.5531
2565,179321
2566,191116.56266
2567,142703.78758
2568,179321
2569,179321
2570,119789.08704
2571,234491.00024
2572,151438.96384
2573,251857.21601
2574,179321
2575,133893.46613
2576,179321
2577,179321
2578,179321
2579,179321
2580,179321
2581,91883.594734
2582,92660.289951
2583,290223.63209
2584,179321
2585,205977.34621
2586,179321
2587,179321
2588,134838.05361
2589,138365.95327
2590,193280.27937
2591,218089.81772
2592,216170.40275
2593,179321
2594,179321
2595,198644.69223
2596,270515.67271
2597,200202.33498
2598,179321
2599,413839.66233
2600,179321
2601,138008.85498
2602,85461.029634
2603,179321
2604,179321
2605,86368.241185
2606,154891.20012
2607,212213.79587
2608,171718.62146
2609,179469.25527
2610,179321
2611,179321
2612,154807.88813
2613,127898.81519
2614,125570.72926
2615,151126.76945
2616,136865.82228
2617,210666.15188
2618,179321
2619,195236.6617
2620,186473.35457
2621,177000.13952
2622,179321
2623,179321
2624,179321
2625,331004.26417
2626,173342.28835
2627,158636.98048
2628,179321
2629,179321
2630,179321
2631,179321
2632,179321
2633,293311.46581
2634,434979.79863
2635,154809.99421
2636,177744.96883
2637,186732.30677
2638,179321
2639,170041.26313
2640,142054.51757
2641,122078.87805
2642,190495.95623
2643,107106.88775
2644,179321
2645,105616.67135
2646,99140.120163
2647,110418.94246
2648,142509.09236
2649,149789.11949
2650,115284.98043
2651,150356.73581
2652,421061.77248
2653,245361.37152
2654,276719.66115
2655,435125.81157
2656,179321
2657,344305.04987
2658,179321
2659,179321
2660,179321
2661,335536.71807
2662,359713.12094
2663,179321
2664,264007.94351
2665,308059.17788
2666,264076.44259
2667,175110.67195
2668,173521.42172
2669,182437.78664
2670,179321
2671,177927.91026
2672,190435.86371
2673,192302.2263
2674,187084.96506
2675,182439.58881
2676,187055.36109
2677,202546.81355
2678,240378.17377
2679,256741.75262
2680,179321
2681,400937.42373
2682,325852.41629
2683,621109.87121
2684,322475.82671
2685,331713.87203
2686,179321
2687,179321
2688,198435.08364
2689,206921.80775
2690,417182.63299
2691,202384.52525
2692,179321
2693,197233.07831
2694,179321
2695,186528.98097
2696,176348.90972
2697,197588.23983
2698,229557.13217
2699,171567.16029
2700,157963.72102
2701,144658.61872
2702,118354.98684
2703,104136.26221
2704,179321
2705,179321
2706,109393.19709
2707,114822.26053
2708,179321
2709,179321
2710,120340.66192
2711,369633.19228
2712,410200.93363
2713,174279.96189
2714,149168.07966
2715,179083.31909
2716,142920.19366
2717,179321
2718,219399.83289
2719,179321
2720,163669.64366
2721,133978.7461
2722,168285.45518
2723,131328.29898
2724,136283.57558
2725,130774.6947
2726,144721.11784
2727,179321
2728,179321
2729,149532.36612
2730,144213.66352
2731,115324.70369
2732,123508.03055
2733,179321
2734,179321
2735,139283.1652
