Id,SalePrice
1461,110833.23255
1462,168628.684
1463,191560.61939
1464,196673.95092
1465,205267.10528
1466,173273.2707
1467,169276.22554
1468,163735.14757
1469,220124.73956
1470,119799.49175
1471,166775.24854
1472,86709.649893
1473,97144.656115
1474,156685.97593
1475,97042.096135
1476,361104.86017
1477,241784.67226
1478,322770.44578
1479,332432.05824
1480,469853.69502
1481,330133.61813
1482,206400.12143
1483,182616.84205
1484,160330.4627
1485,167899.64539
1486,196871.25169
1487,330855.72318
1488,221462.3384
1489,196875.80095
1490,274859.74893
1491,194466.14312
1492,95243.976557
1493,188989.85411
1494,283159.10685
1495,294367.62295
1496,255123.03138
1497,189181.49798
1498,164184.4133
1499,148532.62871
1500,151440.97416
1501,182815.38143
1502,146477.55262
1503,271248.95749
1504,236518.47998
1505,233372.90752
1506,201473.07052
1507,274433.58379
1508,207628.21496
1509,160388.38858
1510,147599.28676
1511,153985.86248
1512,190292.04806
1513,152109.34094
1514,168994.69263
1515,218557.81377
1516,143021.40343
1517,185239.74906
1518,129303.50315
1519,208220.2861
1520,139435.95049
1521,146522.07571
1522,168121.32716
1523,127686.89135
1524,106133.68848
1525,118649.68959
1526,108864.61036
1527,83035.688172
1528,125132.60697
1529,137940.56637
1530,193317.9884
1531,135372.82244
1532,100177.29121
1533,166432.21428
1534,108274.8457
1535,175008.72675
1536,114806.37144
1537,76822.333167
1538,133696.26079
1539,159325.92399
1540,149496.61685
1541,124351.28139
1542,172655.02305
1543,201315.35544
1544,102412.14608
1545,121327.36318
1546,121649.92416
1547,159170.28145
1548,145173.50011
1549,108931.52067
1550,151565.96182
1551,120405.4062
1552,153056.28793
1553,134726.45305
1554,108181.82009
1555,182561.38739
1556,10000
1557,117242.00102
1558,86704.824757
1559,133665.5611
1560,126968.68377
1561,165981.81894
1562,126896.3749
1563,116560.90841
1564,148265.89301
1565,141267.61355
1566,215645.59135
1567,71903.526404
1568,225367.00606
1569,139379.68317
1570,112261.3101
1571,132788.13114
1572,143580.14817
1573,242997.87173
1574,141028.35349
1575,238048.61144
1576,210170.56693
1577,175054.52405
1578,110164.52097
1579,154138.85766
1580,185584.56625
1581,134690.45539
1582,129245.93514
1583,269577.09084
1584,221369.26168
1585,131055.02575
1586,67721.196445
1587,86938.736644
1588,180736.61575
1589,93827.66514
1590,135956.88015
1591,102088.68525
1592,112058.23169
1593,87341.898907
1594,170314.76033
1595,133157.80695
1596,237052.98715
1597,192778.03692
1598,211352.64425
1599,185555.6613
1600,164000.28939
1601,65150.566047
1602,101212.42525
1603,70850.305491
1604,300656.27043
1605,208650.98753
1606,162672.14125
1607,169890.37117
1608,186737.3667
1609,174171.8013
1610,155448.32351
1611,128681.30832
1612,217213.50947
1613,156559.08607
1614,126398.96011
1615,77480.142674
1616,84450.680003
1617,90570.534297
1618,108518.27606
1619,126916.893
1620,180225.18417
1621,138882.93118
1622,154151.85242
1623,260292.71194
1624,214454.95483
1625,108380.59052
1626,171774.33927
1627,191622.71948
1628,283384.3797
1629,168469.58346
1630,383604.07195
1631,247026.8919
1632,252202.02163
1633,151663.80856
1634,187402.87687
1635,185757.34446
1636,165218.037
1637,200597.0514
1638,200412.24813
1639,183386.81192
1640,257717.80677
1641,186982.27419
1642,283572.13002
1643,231606.70278
1644,230265.54845
1645,210134.27444
1646,147320.21258
1647,149727.40223
1648,132156.05088
1649,131681.95242
1650,116787.97893
1651,108518.9456
1652,89321.642806
1653,86315.407415
1654,158476.24236
1655,124532.69888
1656,145567.96606
1657,159584.86611
1658,154148.75313
1659,115194.55549
1660,130216.80478
1661,417633.79552
1662,396260.10556
1663,380144.5308
1664,481148.6581
1665,325499.39874
1666,352392.8007
1667,399398.32024
1668,351416.63021
1669,331236.82801
1670,351554.96877
1671,281183.1435
1672,422909.7045
1673,283273.83484
1674,245863.30182
1675,219310.23436
1676,205328.07856
1677,213579.0269
1678,462079.16901
1679,424901.21587
1680,326967.49915
1681,274111.75755
1682,339256.55345
1683,200602.10135
1684,176366.81048
1685,186102.05071
1686,166632.79477
1687,169287.83678
1688,190709.34161
1689,195049.00647
1690,190661.59183
1691,176206.4607
1692,257777.44965
1693,173601.07449
1694,180121.06814
1695,151825.10748
